
Genesis
                        31:35-36p      4.1.17
                        32:2      4.9.6
                        32:16ff      3.20.15
                        32:18 Vg      2.8.19
                        32:18      2.8.21
                        32:19      2.15.1
                        32:19      3.20.48
                        32:39      2.3.8
                        32:40      2.3.8
                        33:8      3.20.45
                        33:8, cf Vg      4.1.20
                        33:15-16      1.13.9
                        33:16      1.13.9
                        33:16      3.11.8
                        37:15ff      4.9.6
                        42:2p      3.20.14
                        42:9      3.20.14
                        44:10ff      2.5.4
                        48:10p      4.20.6
                        48:11      3.20.5
                        50:20p      3.4.29
                        50:23      2.4.4
                        50:25      1.18.1
                        51:10      3.11.8

  Lamentations
                        3:8      3.20.16
                        3:38      1.17.8
                        4:20, cf Vg      2.6.2

  Ezekiel
                        1:20 Vg      4.19.22
                        1:28      1.1.3
                        2:1      1.1.3
                        2:3      3.24.13
                        3:17p      4.8.3
                        3:17-18      4.3.6
                        3:18      4.12.5
                        4:16-17      3.20.44
                        6:4ff      1.11.10
                        7:26      1.18.2
                        7:26      2.4.4
                        7:26p      4.9.6
                        10:4      4.2.3
                        10:5      1.14.8
                        11:19      2.3.8
                        11:19      2.5.4
                        11:19      2.5.8
                        11:19      3.24.1
                        11:19-20      2.3.10
                        11:19-20      2.5.5
                        12:2      3.24.13
                        12:13      2.4.4
                        ch. 13      3.24.1
                        13:9p      3.24.9
                        13:9      4.1.4
                        14:9      1.18.2
                        14:13      3.20.44
                        14:14p      3.20.23
                        16:20      4.16.24
                        16:20-21      4.2.11
                        16:30      4.16.3
                        17:20      2.4.4
                        18:2      2.8.20
                        18:4 Vg      2.8.4
                        18:4 Vg      2.8.59
                        18:4      3.4.28
                        18:9      3.4.28
                        18:9      3.17.15
                        18:20 Vg      2.8.4
                        18:20      2.8.19
                        18:20      2.8.20
                        18:20 Vg      2.8.59
                        18:20p      3.4.28
                        18:20      3.4.28
                        18:21      3.17.15
                        18:21-22      3.3.24
                        18:21-22p      3.4.18
                        18:21-22p      3.4.29
                        18:23      4.1.25
                        18:24p      3.4.29
                        18:24      3.14.10
                        18:27      3.4.29
                        18:30-32      2.5.8
                        18:31      2.5.8
                        18:31      3.3.6
                        18:32      4.1.25
                        20:11      3.4.28
                        20:11      3.17.3
                        20:12      2.8.29
                        20:12-13      2.8.29
                        20:13      3.4.28
                        20:43-44 Vg      3.13.1
                        22:8      2.8.29
                        22:25-26      4.9.3
                        23:37      4.16.24
                        23:38      2.8.29
                        28:10      2.10.18
                        29:4      1.17.11
                        29:19-20      4.20.26
                        31:18      2.10.18
                        32:19ff      2.10.18
                        33:8      4.12.5
                        33:11p      3.24.15
                        33:11      4.1.25
                        33:15      3.17.15
                        34:4      4.11.14
                        34:23-25p      2.6.3
                        36:22      3.4.30
                        36:22p      3.12.3
                        36:22p      3.15.2
                        36:25      3.1.3
                        36:26      2.3.8
                        36:26      2.5.4
                        36:26      2.5.8
                        36:26      3.24.1
                        36:26      3.24.16
                        36:26-27      2.3.6
                        36:27      2.3.10
                        36:32      3.4.30
                        36:32p      3.12.3
                        36:32p      3.15.2
                        37:1-10      3.25.4
                        37:1-14      2.10.21
                        37:24p      2.6.3
                        37:26p      2.6.3
                        37:27      4.14.13
                        48:21      4.20.13
                        48:35      1.13.9

  Daniel
                        2:21      4.20.26
                        2:32-35      PA2
                        2:37      4.20.26
                        2:37-38, cf Vg      4.20.26
                        2:44      2.15.3
                        ch. 3      PA6
                        ch. 4 to 11      2.7.2
                        4:17, cf Vg v. 4:14      4.20.26
                        4:27      3.4.31
                        4:27      3.4.36
                        5:18-19, cf Vg      4.20.26
                        6:22-23 Vg      4.20.32
                        7:10      1.14.5
                        7:10      1.14.8
                        7:10      3.2.41
                        7:25      4.7.25
                        8:16      1.14.8
                        9:4-19      2.5.11
                        9:5      3.4.9
                        9:7      4.20.29
                        9:11      2.5.4
                        9:18      3.20.14
                        9:18-20, cf Vg      3.20.8
                        9:18-19      3.20.47
                        9:20p      3.20.8
                        9:24      2.7.2
                        9:24      2.15.1
                        9:24      2.15.6
                        9:26-27      2.7.2
                        9:27      4.2.12
                        10:13      1.14.7
                        10:20      1.14.7
                        10:21      1.14.8
                        12:1      1.14.7
                        12:1      1.14.8
                        12:1-2 Vg      2.10.22
                        12:2      3.25.7
                        12:3      3.25.10

  Hosea
                        1:11      2.6.3
                        2:4ff      2.8.18
                        2:18-19, cf Vg      4.1.20
                        2:19-20      2.8.18
                        2:19;2:21      3.14.6
                        2:21-22 Vg      1.17.7
                        2:22-23 EV      1.17.7
                        2:23;2:24      3.14.6
                        3:5      2.6.3
                        3:5      3.2.23
                        5:11      4.20.32
                        5:13      4.20.32
                        5:15p      2.5.13
                        6:1, cf Vg      3.3.2
                        7:8      3.4.35
                        8:1      1.18.1
                        8:4      1.18.4
                        9:8p      4.9.3
                        12:5 Vg      1.13.10
                        13:11      1.18.4
                        13:11      4.20.25
                        13:12p      3.4.29
                        13:14      3.25.10
                        14:2      3.4.30
                        14:2f      2.5.8
                        14:2;14:3, Vg Comm      3.20.28
                        14:2;14:3      4.18.17
                        14:3      1.11.4
                        14:4p      3.14.6

  Joel
                        2:1      4.12.17
                        2:12      2.5.8
                        2:12      3.3.17
                        2:12      4.12.17
                        2:13      3.3.16
                        2:13      3.3.17
                        2:13      4.12.19
                        2:15      4.12.14
                        2:15-16      4.12.17
                        2:28p      2.15.2
                        2:28p      3.1.2
                        2:28      3.2.39
                        2:28      4.18.4
                        2:32 Vg      1.13.13
                        2:32      1.13.20
                        2:32 Vg      3.20.2
                        2:32      3.20.14
                        2:32      4.1.3
                        2:32      4.1.4
                        3:17      4.1.17

  Amos
                        1:2      2.8.15
                        2:4      2.5.4
                        3:2      3.21.5
                        3:6      1.17.8
                        3:6      1.18.3
                        4:7      3.22.10
                        4:9, cf Vg      1.16.7
                        5:14p      2.5.10
                        6:4      3.19.9
                        8:11      3.22.10
                        9:11      2.6.3

  Obadiah
                        v. 17, cf Vg      4.1.3

  Jonah
                        1:4      1.16.7
                        2:9      3.20.28
                        3:4      1.17.12
                        3:5      3.3.4
                        3:5      4.12.17
                        3:9      3.3.4
                        3:10      1.17.12
                        3:10      1.17.14

  Micah
                        2:13      2.6.3
                        3:6p      4.9.6
                        4:1-2      4.18.4
                        5:2      2.14.7
                        5:13      1.11.4
                        7:9p      3.4.32
                        7:19      3.4.29

  Habakkuk
                        1:12p      2.10.8
                        2:3p      3.2.42
                        2:4      3.11.18
                        2:4      3.14.11
                        2:4      3.18.5
                        2:18      1.5.13
                        2:18p      1.11.5
                        2:18-19      1.11.10
                        2:20      1.5.13
                        2:20      1.10.3
                        2:20      2.8.15
                        3:2p      3.4.32
                        3:3 Vg      1.13.27
                        3:13p      2.6.3

  Zephaniah
                        1:4-5p      2.8.23
                        1:12      3.20.5
                        2:1      1.18.1
                        3:11-12      3.12.6

  Haggai
                        2:11-14p      3.14.7
                        2:17;2:18      1.16.5

  Zechariah
                        1:3      2.5.9
                        1:3      2.5.9
                        1:3      3.24.16
                        2:3      1.13.10
                        2:8p      1.17.6
                        2:9      1.13.10
                        2:12      3.21.5
                        3:9-10      3.13.4
                        7:13      3.3.24
                        7:13      3.3.24
                        9:9, cf Comm      2.6.3
                        9:9, cf Comm      2.17.6
                        9:10      2.11.11
                        9:11p      2.16.9
                        11:17      4.9.5
                        12:4      1.18.2
                        13:7      1.13.17
                        13:9p      3.20.13
                        14:9p      1.12.3

  Malachi
                        1:2      3.21.7
                        1:2-3      3.21.6
                        1:6p      2.8.14
                        1:6      3.2.26
                        1:6      3.6.3
                        1:11      4.18.4
                        1:11, cf Vg      4.18.16
                        2:1-9      4.2.3
                        2:4      4.8.2
                        2:6      4.8.2
                        2:7      4.1.5
                        2:7      4.8.2
                        2:7, cf Vg & Comm      4.8.6
                        2:7      4.9.2
                        2:8-9      4.7.30
                        3:1      1.13.10
                        3:1      1.14.9
                        3:17      3.19.5
                        ch. 4      2.10.20
                        4:1ff      3.24.12
                        4:2      2.9.1
                        4:2      3.25.1
                        4:4      4.8.6
                        4:5      2.9.5
                        4:5-6      4.1.6

  Tobit
                        12:15      1.14.8

  Wisdom of Solomon
                        14:15-16      1.11.8

  Ecclesiasticus
                        6:31      3.9.6
                        15:14-17p;15:14-18      2.5.18
                        16:14;16:15      3.15.4
                        16:14      3.15.4
                        18:11;18:9      1.5.6
                        24:9;24:14      1.13.7
                        24:9;24:14      1.13.7
                        24:9;24:14      2.14.8
                        41:6;41:9      2.11.2

  Baruch
                        2:18-19p, cf Vg      3.20.8
                        3:2      3.20.8

  1 Maccabees
                        1:56-57      1.8.10

  2 Maccabees
                        12:43      3.5.8
                        12:43      3.5.8
                        15:39      3.5.8

  Matthew
                        1:1      2.13.1
                        1:5      2.13.3
                        1:16      2.13.3
                        1:21      2.16.1
                        1:23      2.12.1
                        2:6      2.14.7
                        2:6      3.20.19
                        3:2      2.10.3
                        3:2      3.3.2
                        3:2      3.3.2
                        3:2      3.3.5
                        3:2 Vg      3.3.19
                        3:3      3.3.2
                        3:6      3.4.6
                        3:6      4.15.6
                        3:6      4.16.24
                        3:7      3.4.39
                        3:10      1.18.1
                        3:11      4.15.6
                        3:11      4.15.8
                        3:11      4.16.25
                        3:12      3.25.11
                        3:12      4.1.13
                        3:12      4.1.16
                        3:12      4.1.19
                        3:13      4.15.6
                        3:13      4.16.27
                        3:13      4.16.29
                        3:15      2.16.5
                        3:16      1.11.3
                        3:16      4.17.21
                        3:16      4.19.20
                        3:17      2.15.2
                        3:17      2.16.11
                        3:17      3.2.32
                        3:17      3.8.1
                        3:17      3.24.5
                        4:1      3.20.46
                        4:2      4.12.20
                        4:3      3.20.46
                        4:4      1.16.7
                        4:4      3.20.44
                        4:6      1.14.9
                        4:7      4.13.3
                        4:10      1.12.3
                        4:11      1.14.6
                        4:17      2.9.2
                        4:17      3.3.2
                        4:17 Vg      3.3.19
                        4:19      4.16.31, par 6
                        4:23      2.9.2
                        5:3      3.17.10
                        5:4      3.8.9
                        5:5      3.17.10
                        5:7      3.17.10
                        5:9-10      2.6.1
                        5:10      3.8.7
                        5:12      3.18.1
                        5:12      3.18.4
                        5:13      4.3.3
                        5:13      4.5.14
                        5:13-14      4.8.4
                        5:14      4.5.14
                        5:14      4.3.3
                        5:15      1.11.14
                        5:16      3.16.3
                        5:17      2.7.14
                        5:17      4.15.20
                        5:17      4.16.15
                        5:17-18      2.7.14
                        5:18      2.8.57
                        5:19p      2.8.59
                        5:21      4.20.10
                        5:21-22p      2.8.7
                        5:22p      2.8.39
                        5:22      4.8.15
                        5:23-24      3.4.13
                        5:23-24      3.19.13
                        5:25-26p      3.5.7
                        5:28      2.8.7
                        5:33ff      4.13.12
                        5:34      2.8.26
                        5:34      2.8.26
                        5:34-35      2.8.26
                        5:35      4.17.23
                        5:37      2.8.26
                        5:38ff      4.20.20
                        5:39      4.20.19
                        5:39-40      4.20.20
                        5:43ff      2.8.7
                        5:44-45      2.8.57
                        5:44      3.7.6
                        5:44      4.20.20
                        5:44      4.20.28
                        5:45      3.20.15
                        5:45p      3.24.17
                        5:45      3.25.9
                        5:46-47      2.8.57
                        6:1ff      3.18.4
                        6:2      3.7.2
                        6:5      3.7.2
                        6:5      3.20.29
                        6:6      2.8.7
                        6:6      3.20.29
                        6:7      3.20.29
                        6:9      3.20.6
                        6:9      3.20.40
                        6:9      3.20.41
                        6:9ff      3.20.34
                        6:10      3.20.42
                        6:10      3.20.42
                        6:10p      3.20.43
                        6:10      3.20.50
                        6:11      1.16.7
                        6:11      2.5.14
                        6:11      2.8.7
                        6:11 Vg      3.20.44
                        6:11      3.20.44
                        6:12      3.4.38
                        6:12      3.20.45
                        6:12      3.20.45
                        6:12      3.20.45
                        6:12      4.1.23
                        6:13      3.20.46
                        6:13      3.20.47
                        6:13      3.20.47
                        6:14      3.7.6
                        6:16      3.7.2
                        6:20      3.16.2
                        6:21      3.2.25
                        6:21p      3.18.6
                        6:21      3.25.1
                        6:23      3.2.25
                        7:7      3.20.13
                        7:11p      3.20.36
                        7:12      2.8.53
                        7:12      3.20.45
                        7:15      4.9.12
                        7:18      3.15.6
                        7:20      3.15.8
                        8:4      3.4.4
                        8:4p      3.4.4
                        8:10      3.2.13
                        8:11      2.10.23
                        8:11      4.16.13
                        8:12      3.25.12
                        8:13      3.4.22
                        8:13      3.20.11
                        8:25-26      3.2.21
                        8:29      1.14.19
                        9:2      3.2.13
                        9:2p      3.4.14
                        9:2      3.4.35
                        9:2      3.20.9
                        9:4      1.13.12
                        9:5 Vg      4.19.29
                        9:6      1.13.12
                        9:6      2.14.3
                        9:12p      2.12.4
                        9:13      3.3.20
                        9:13      3.12.7
                        9:13      3.14.5
                        9:15      3.3.17
                        9:15      4.12.17
                        9:29      3.2.43
                        9:29      3.4.22
                        9:29      3.20.11
                        9:29      4.19.18
                        9:34      3.3.22
                        9:35      2.9.2
                        10:1      4.3.5
                        10:5      2.11.12
                        10:8      1.13.13
                        10:10ff      2.8.46
                        10:13      3.23.14
                        10:18      3.4.4
                        10:20 Vg      4.19.8
                        10:28      1.15.2
                        10:28p      3.25.7
                        10:29      1.16.1
                        10:29      1.16.5
                        10:29      1.17.6
                        10:30      1.16.2
                        10:30      1.17.6
                        10:31      1.17.6
                        10:33      4.1.26
                        11:5      3.3.20
                        11:10      3.3.19
                        11:11p      2.9.5
                        11:13      2.9.4
                        11:13      2.11.5
                        11:15      3.23.13
                        11:21      3.3.18
                        11:23      3.24.15
                        11:25      3.2.34
                        11:27      4.8.5
                        11:28      3.3.20
                        11:28      3.4.3
                        11:28      3.12.7
                        11:28-29      3.18.9
                        11:29-30      4.19.3
                        11:30      4.10.2
                        11:30      4.19.32
                        12:24      3.3.22
                        12:28      2.9.4
                        12:29      1.14.13
                        12:31      1.13.15
                        12:31-32      3.3.21
                        12:31-32      3.3.22
                        12:31-32 Vg      3.3.22
                        12:32      3.5.7
                        12:33      3.15.8
                        12:34      3.4.39
                        12:41      3.24.15
                        12:43      1.14.19
                        12:43-45      1.14.14
                        ch. 13      2.10.3
                        13:3-23      4.14.11
                        13:4-5      4.17.33
                        13:5      3.22.10
                        13:7      3.22.10
                        13:7      4.17.33
                        13:9      3.23.13
                        13:11      1.7.5
                        13:11      3.22.10
                        13:11p      3.24.13
                        13:14-15      1.4.2
                        13:14-15      3.24.13
                        13:16, cf Vg      2.11.6
                        13:16-17      2.9.1
                        13:24-30      4.1.13
                        13:25      1.14.15
                        13:28      1.14.15
                        13:29      4.12.11
                        13:31 Vg      4.19.34
                        13:33 Vg      4.19.34
                        13:38-41      4.1.19
                        13:39      1.14.15
                        13:40      4.1.16
                        13:47      4.16.31, par 6
                        13:47-58      4.1.13
                        14:25      4.17.29
                        14:27      4.17.47
                        15:3      4.10.10
                        15:3      4.10.10
                        15:4-6      2.8.36
                        15:8-9      3.20.31
                        15:9      4.10.15
                        15:9      4.10.23
                        15:9      4.10.24
                        15:12      3.19.11
                        15:13, cf Vg      2.3.9
                        15:13      3.2.12
                        15:13p      3.23.1
                        15:13      3.24.6
                        15:14      3.19.11
                        15:14      4.9.12
                        15:24      2.11.12
                        16:6      2.8.7
                        16:6      4.10.26
                        16:11      2.8.7
                        16:12      4.10.26
                        16:16      4.6.6
                        16:17      2.2.19
                        16:17      3.1.4
                        16:17      3.2.34
                        16:18      4.6.3
                        16:18      4.6.5
                        16:19      3.4.12
                        16:19      3.4.21
                        16:19      3.4.23
                        16:19      4.1.22
                        16:19      4.2.10
                        16:19      4.6.4
                        16:19      4.8.4
                        16:19      4.11.1
                        16:19      4.11.1
                        16:19      4.11.2
                        16:19      4.12.4
                        16:19      4.19.16
                        16:23      4.7.28
                        16:24      3.7.2
                        16:24      3.8.1
                        16:24      3.15.8
                        16:27      3.16.3
                        16:27      3.18.1
                        16:28      3.20.46
                        17:2      4.17.17
                        17:5      PA4
                        17:5      2.15.2
                        17:5p      3.2.32
                        17:5      3.8.1
                        17:5      3.20.48
                        17:5      4.8.1
                        17:5      4.8.7
                        ch. 18      4.11.4
                        18:10      1.14.7
                        18:10      1.14.9
                        18:10      1.14.9
                        18:11      2.12.4
                        18:15      4.12.2
                        18:15      4.12.3
                        18:15      4.12.3
                        18:15-17      4.12.6
                        18:15-18      3.4.23
                        18:15-18      4.11.1
                        18:17      2.8.57
                        18:17      4.8.15
                        18:17      4.12.2
                        18:17-18p      4.11.2
                        18:18      3.4.12
                        18:18      3.4.14
                        18:18      3.4.15
                        18:18      3.4.20
                        18:18p      3.4.21
                        18:18      4.1.22
                        18:18      4.2.10
                        18:18      4.6.4
                        18:18      4.8.4
                        18:18      4.11.4
                        18:18      4.12.4
                        18:18      4.12.10
                        18:18      4.19.16
                        18:19-20      3.20.30
                        18:20      4.1.9
                        18:20      4.9.2
                        18:21-22      4.1.23
                        18:35      3.7.6
                        19:4ff      4.19.34
                        19:4-6      2.12.7
                        19:6      4.15.22
                        19:11      2.8.42
                        19:11      2.8.42
                        19:11-12      4.13.17
                        19:11-12      4.13.21
                        19:12      2.8.42
                        19:12      2.8.42
                        19:13-15      4.16.7
                        19:13-15      4.16.31, par 12
                        19:13-15      4.16.31, par 18
                        19:14      4.16.7
                        19:14      4.16.7
                        19:14      4.16.7
                        19:14      4.16.17
                        19:14      4.16.22
                        19:14      4.16.26
                        19:15      4.3.16
                        19:15      4.16.31, par 3
                        19:16      4.13.13
                        19:16-17      2.8.52
                        19:17      1.13.13
                        19:17      1.13.24
                        19:17      3.18.9
                        19:17-19      4.13.13
                        19:18-19      2.8.52
                        19:19      2.8.12
                        19:20      4.13.13
                        19:21      3.25.10
                        19:21      4.13.13
                        19:21      4.13.13
                        19:21      4.13.13
                        19:22      4.13.13
                        19:25      2.7.5
                        19:25-26p      3.13.4
                        19:26      2.7.5
                        19:28      2.16.18
                        19:28      3.25.10
                        19:29p      3.25.10
                        20:1ff      3.18.3
                        20:16      3.24.8
                        20:25-26      4.11.8
                        20:25-26      4.11.9
                        20:28p      2.16.5
                        21:9      2.6.4
                        21:12      4.19.23
                        21:13      3.20.29
                        21:22      3.20.11
                        21:25-27      4.19.5
                        21:31      3.7.2
                        21:35      4.9.6
                        22:2ff      3.24.8
                        22:2-9      3.24.8
                        22:11-13      3.24.8
                        22:12      4.17.45
                        22:13      3.24.8
                        22:13      3.25.12
                        22:14      3.24.6
                        22:14      3.24.8
                        22:23      2.10.23
                        22:23-32      2.10.9
                        22:30      1.14.9
                        22:30      1.15.3
                        22:30      2.12.6
                        22:30      3.25.11
                        22:30      4.1.4
                        22:32      2.8.14
                        22:32      4.16.3
                        22:37      2.8.51
                        22:37      2.8.11
                        22:37      2.8.51
                        22:37      3.3.11
                        22:37-40      1.8.10
                        22:37-40      2.5.6
                        22:39      2.8.11
                        22:39      2.8.51
                        23:2-3      4.10.26
                        23:3      PA6
                        23:3      4.10.26
                        23:4      4.10.1
                        23:8      4.8.8
                        23:9      3.20.38
                        23:10      4.8.8
                        23:9-10      4.8.8
                        23:20      4.8.8
                        23:23p      2.8.52
                        23:25      3.4.36
                        23:29ff      4.9.6
                        23:37p      3.24.17
                        24:11      4.9.4
                        24:13      3.2.11
                        24:13      4.1.8
                        24:14p      3.4.4
                        24:24      PA3
                        24:24      4.9.4
                        24:29      3.25.12
                        24:30      2.16.17
                        24:36      1.14.9
                        24:36      2.14.2
                        24:45      4.16.31, par 10
                        25:21 Vg      2.3.11
                        25:21      3.15.4
                        25:23 Vg      2.3.11
                        25:29      2.3.11
                        25:29      3.15.4
                        25:31      1.14.9
                        25:31-33      2.16.17
                        25:32      3.25.9
                        25:32-33      3.5.7
                        25:34      3.18.2
                        25:34 Vg      3.18.3
                        25:34      3.24.17
                        25:34-35, cf Comm & Vg      3.18.1
                        25:35-37      3.18.2
                        25:40      3.18.6
                        25:41      1.14.14
                        25:41      1.14.19
                        25:41      3.9.6
                        25:41      3.25.5
                        25:42, cf Vg & Comm      3.18.1
                        25:46      3.25.5
                        26:8-11      4.17.26
                        26:10      3.25.8
                        26:11      2.16.14
                        26:11      2.16.14
                        26:11      4.3.1
                        26:11      4.17.26
                        26:11      4.17.26
                        26:11, cf Vg      4.17.28
                        26:15      4.18.14
                        26:20      4.17.48
                        26:26      4.17.1
                        26:26      4.17.20
                        26:26      4.19.23
